SC,CR,aspect,SPI,TWI,tempuratur,rainfall,lithology1,NDVI,d_river,d_fault2,slope,Y
35.3333015,1.03521,80.9096985,3.2315099,5.9230599,15.3999996,888.2999878,0,0.849785,0.224218,0.540514,14.9865999,2
45.2221985,1.05664,43.5159988,3.53016,5.6801801,15.8000002,887.7000122,5,0.742489,0.236433,0.313023,18.8444004,2
46.7778015,1.0285701,132.0540009,5.1270199,7.9751401,15.5,890,5,0.686695,0.216124,0.501445,13.5354996,2
41.1110992,1.04913,286.0069885,7.55162,9.8474102,15.8999996,880.2000122,5,0.798283,0.223931,0.290495,17.6044006,2
41.2221985,1.06382,75.4372025,6.9927602,9.0199699,15.5,893.7000122,5,0.772532,0.232652,0.403878,19.9463005,2
42,1.04282,295.8070068,3.38692,5.82342,15.5,886.5,5,0.695279,0.240705,0.271735,16.4754009,2
52.3333015,1.0683,235.5700073,4.3197298,6.2769098,15,911,5,0.793991,0.137685,0.346998,20.5983009,2
72.1110992,1.11563,130.6649933,3.8940201,5.3091698,15.3000002,899.5999756,5,0.845494,0.143318,0.304994,26.3171005,2
56.4445,1.10432,223.9190063,7.24824,8.7644997,14.6999998,921.0999756,5,0.849785,0.167446,0.474872,25.1049995,2
34.8889008,1.05281,246.7440033,6.8954301,9.1173,15.6000004,885.4000244,10,0.811159,0.163502,0.498145,18.2241993,2
18.4445,1.01968,196.3899994,6.3936801,9.6190596,15.3999996,888.9000244,10,0.824034,0.160075,0.483289,11.2741003,2
49.8889008,1.06888,292.9989929,7.0321999,8.9805298,15.3000002,886.2999878,10,0.858369,0.159904,0.59691,20.6819,2
77.8889008,1.13539,238.3049927,9.33181,10.5726995,15.3999996,878.7999878,10,0.854077,0.182274,0.64329,28.2665997,2
38.3333015,1.05221,204.1179962,6.8895602,9.1231699,14.3999996,910,19,0.845494,0.113381,0.334994,18.1245003,2
80.7778015,1.0594701,334.1669922,3.55527,5.6550698,14.1000004,924.2000122,10,0.862661,0.16846,0.559591,19.2887001,2
60.8889008,1.13968,82.9075012,7.4024801,8.6102505,14.8999996,891.9000244,10,0.866953,0.160448,0.507386,28.6646996,2
136,1.40802,241.5119934,4.58777,4.6139898,14.6999998,895.2000122,10,0.841202,0.158341,0.494896,44.7475014,2
55.1110992,1.06731,176.927002,7.0202899,8.9924498,14.5,906.2999878,19,0.828326,0.102432,0.376391,20.4573994,2
56.3333015,1.09282,142.8379974,3.7859099,5.4244299,15.3999996,880.9000244,10,0.665236,0.174193,0.548177,23.7858009,2
54,1.09465,216.322998,7.1972899,8.8154402,15.1999998,895.2999878,10,0.879828,0.185856,0.586492,24.0020008,2
45,1.03846,282.1130066,3.33214,5.8782001,15,896,0,0.862661,0.154499,0.498979,15.6414003,2
47.6666985,1.1325999,243.2440033,9.1100798,10.4296999,15.1000004,883.0999756,19,0.871245,0.119149,0.35672,28.0032005,2
52.3333015,1.07744,194.253006,3.6916201,5.5187201,15.1000004,885,19,0.892704,0.121385,0.361453,21.8554993,2
54.6666985,1.06163,259.0840149,6.9748001,9.0379295,15.5,870.2999878,19,0.875537,0.11637,0.365978,19.6186008,2
32.7778015,1.03475,330.4219971,6.6817298,9.3310003,15.8000002,876,0,0.828326,0.180313,0.589021,14.8903999,2
28.3332996,1.00068,255.4660034,4.3399601,10.9989004,15.8999996,876.4000244,11,0.39485,0.191407,0.601297,2.1066699,2
55.5555,1.1102999,191.6589966,7.9706502,9.42838,15.3999996,874.5999756,10,0.806867,0.211745,0.600758,25.7551994,2
48.7778015,1.05825,232.9230042,3.54458,5.66576,15.6999998,883.5,4,0.819743,0.18372,0.311703,19.0984993,2
13.7777996,1.00134,213.3110046,7.00249,12.9136,15.8999996,875.9000244,4,0.806867,0.199066,0.376818,2.96245,2
77.7778015,1.20821,138.1380005,4.21667,4.99367,15.3999996,873.2000122,10,0.854077,0.184596,0.549856,34.1400986,2
51.8889008,1.04062,297.1210022,3.36005,5.8502898,15.6999998,879.5999756,5,0.682403,0.189051,0.273487,16.0615005,2
12.3332996,1.00331,198.4349976,5.46878,10.5143003,16,874.5,4,0.669528,0.193914,0.351016,4.6554699,2
20.3332996,1.02368,88.8618011,7.7255301,10.9117002,15.8999996,874.4000244,5,0.65236,0.201185,0.266749,12.3486996,2
35.3333015,1.0465699,291.3710022,6.8310699,9.1816597,15.6000004,882.7999878,5,0.781116,0.196813,0.278337,17.1569004,2
30.8889008,1.02037,176.4680023,3.7032001,6.8934302,16,867.0999756,4,0.76824,0.19899,0.336971,11.4687996,2
70,1.16135,46.0642014,9.7487402,10.8357,15.5,865.5,10,0.781116,0.173965,0.534344,30.5631008,2
50,1.04452,3.0876501,3.40681,5.8035302,15.1999998,879.0999756,10,0.83691,0.147772,0.476086,16.7879009,2
11.8888998,1.00569,147.4259949,2.3683701,6.84197,16,874.2000122,19,0.635193,0.167895,0.469644,6.0960798,2
42.3333015,1.02968,64.3485031,3.20047,6.0098701,16,874.4000244,2,0.72103,0.154092,0.451376,13.7901001,2
44,1.06495,119.8899994,7.0018301,9.01091,15.3999996,881,0,0.793991,0.164254,0.548176,20.1133995,2
37.4445,1.0255899,256.3450012,3.12538,6.08496,15.1000004,892.5999756,4,0.811159,0.204312,0.285664,12.8267002,2
19.7777996,1.00817,155.1860046,5.95123,10.0614996,16,871.7999878,19,0.665236,0.150272,0.478873,7.2984099,2
14.1111002,1.00113,256.32901,7.4463201,13.5361996,15.6999998,871.7999878,4,0.793991,0.206224,0.331858,2.7251401,2
56.3333015,1.10467,80.1865005,7.25,8.7627401,15.8999996,865.2999878,0,0.824034,0.18676,0.351565,25.1438999,2
37.5555,1.08086,135.5070038,8.18752,9.99613,15.6999998,872.2000122,4,0.841202,0.186647,0.341307,22.3026009,2
41.3333015,1.04649,220.727005,6.8301702,9.1825705,15.6999998,872.2000122,0,0.806867,0.193422,0.333393,17.1422997,2
63.5555,1.14473,68.9625015,7.4214201,8.5913095,15.1000004,862,10,0.828326,0.136181,0.434648,29.1236992,2
58.4445,1.0750099,109.2389984,7.0763102,8.9364204,13.8000002,892.5,10,0.849785,0.132564,0.48814,21.530899,2
63.6666985,1.17985,168.0169983,8.2313404,9.1676903,14,887.9000244,10,0.819743,0.125007,0.488418,32.0525017,2
84.2221985,1.1759599,225.8179932,4.1251702,5.0851698,14.3999996,878,11,0.828326,0.0794121,0.346266,31.7485008,2
79.4445038,1.26533,176.3950043,8.4449902,8.9540396,13.8999996,891.7999878,19,0.815451,0.0756833,0.318031,37.7859001,2
48.8889008,1.10094,106.0739975,3.82973,5.38061,14.8999996,873,19,0.802575,0.117228,0.363827,24.7262001,2
64.3332977,1.15172,82.3308029,8.13978,9.2592497,14.6999998,876.5,10,0.824034,0.0995841,0.356658,29.7420006,2
55.4445,1.01845,253.4429932,7.3168302,10.6069002,14.1000004,881.0999756,10,0.841202,0.10629,0.474921,10.9238997,2
81.5554962,1.20253,283.75,8.2958803,9.1031504,14.5,870.2999878,10,0.811159,0.0991912,0.439412,33.7386017,2
24.1110992,1.00734,151.0599976,9.9582396,14.1753998,14.8000002,869.5999756,3,0.738197,0.147836,0.25707,6.9224601,2
23.5555,1.02933,314.5849915,6.5956101,9.4171305,14.8000002,870.2000122,19,0.819743,0.13382,0.264541,13.71,2
53.4445,1.1333899,258.0559998,8.0674801,9.32792,14.6999998,862.2999878,10,0.83691,0.0757236,0.337341,28.0774002,2
57.4445,1.10164,186.9900055,8.6208696,10.1645002,13.5,895.5,0,0.806867,0.0735843,0.328286,24.8057003,2
78.8889008,1.0863301,136.4320068,6.3871398,8.1013098,13.3999996,890,10,0.871245,0.0859089,0.428492,22.9962006,2
64.5554962,1.1235,228.9589996,3.93595,5.2743902,14.3999996,870.9000244,10,0.828326,0.074316,0.346216,27.1173,2
58.1110992,1.04997,223.7339935,6.8670702,9.1456604,14.3999996,873.4000244,19,0.824034,0.120862,0.239495,17.7469997,2
64.2221985,1.12402,297.5639954,3.93819,5.27215,13.1999998,897.0999756,3,0.811159,0.0629622,0.281449,27.1693993,2
45.7778015,1.01921,123.0849991,5.5452099,8.7950296,13.3000002,883.7999878,19,0.854077,0.0718726,0.392347,11.1407003,2
45,1.08588,286.2940063,7.1465802,8.8661604,14,863.7000122,19,0.858369,0.0753947,0.385861,22.9405003,2
46.7778015,1.10502,168.8099976,7.25175,8.7609901,13.8000002,866.7000122,10,0.811159,0.0686012,0.376411,25.1823997,2
44.7778015,1.0467,273.0130005,3.43133,5.7790098,13.3999996,894.7000122,0,0.819743,0.0445848,0.247073,17.1804008,2
53.1110992,1.105,116.3610001,3.85044,5.3599,12.6999998,900.7000122,10,0.76824,0.0635762,0.350573,25.1798992,2
53.8889008,1.0921201,307.131012,7.1831198,8.8296099,13.1000004,889,10,0.819743,0.0652349,0.363125,23.7017002,2
62.3333015,1.11308,234.1560059,7.9837699,9.4152603,15.1999998,876.7000122,19,0.866953,0.124456,0.382908,26.0506992,2
26.5555992,1.06546,268.8770142,6.8632102,9.0068197,16.2999992,849.7000122,8,0.261803,0.105621,0.232302,20.1891003,2
48.7778015,1.06499,20.7849007,3.60098,5.6093602,15.8000002,853.5999756,11,0.819743,0.108159,0.220061,20.1198997,2
99.8889008,1.13574,154.5650024,3.9860899,5.2242498,15.6000004,876.2999878,19,0.798283,0.101722,0.20488,28.2996998,2
91.5554962,1.13598,238.8540039,7.3882098,8.6245203,13.6999998,897.5,10,0.798283,0.0617506,0.290822,28.3218994,2
74.4445038,1.16353,185.0639954,4.08568,5.12466,12.8999996,920.7999878,19,0.819743,0.0535095,0.295916,30.7451,2
71,1.07629,267.1199951,3.6838701,5.5264702,15.8000002,846.9000244,19,0.806867,0.0717507,0.221204,21.7026997,2
115.7779999,1.2877899,215.7220001,7.79739,8.2153502,15.8000002,838.2999878,19,0.88412,0.0659265,0.255596,39.0563011,2
97,1.2691801,302.696991,5.0496202,5.5447998,16.2000008,831,19,0.849785,0.0624719,0.260626,38.009201,2
27.5555,1.02628,323.8129883,6.54002,9.4727201,15.8000002,850.2000122,19,0.854077,0.0673105,0.249934,12.9945002,2
36,1.07116,119.2360001,7.0489998,8.9637299,13.8000002,870.2999878,5,0.841202,0.0574437,0.108658,21.0018997,2
74.6666031,1.13877,93.5516968,8.0921698,9.30686,13.1999998,902,5,0.819743,0.0987761,0.170439,28.5813999,2
43.6665993,1.04506,206.6710052,3.41295,5.79739,12.1000004,911.9000244,19,0.751073,0.0630824,0.35407,16.8855,2
55.4445,1.12581,244.3639984,8.0401096,9.3589201,11.8999996,902.9000244,11,0.759657,0.0631501,0.358411,27.3460999,2
53.4445,1.08026,309.2890015,3.7101901,5.5001502,11.6000004,907.7999878,19,0.712446,0.0592033,0.352465,22.2255993,2
45,1.06129,87.177803,8.5813799,10.6501999,12.3000002,895.2999878,10,0.811159,0.0512847,0.268376,19.5667992,2
67.8889008,1.07622,316.0180054,4.7820001,6.6255598,13.6999998,870.5999756,11,0.815451,0.0784555,0.40743,21.6931992,2
57,1.11362,174.1439972,7.2931299,8.7195997,12.1999998,899.7000122,19,0.832618,0.10005,0.381531,26.1075001,2
72.8889008,1.14553,136.4499969,5.9691,7.13306,12.5,905.5,10,0.776824,0.0875496,0.402907,29.1961994,2
54.7778015,1.14254,168.6380005,8.0820704,9.2925701,15,838.5,19,0.802575,0.101721,0.33644,28.9265995,2
67.6667023,1.18213,65.5184021,7.5450101,8.46772,15.3999996,857.0999756,10,0.819743,0.102058,0.264904,32.2285004,2
59.8889008,1.10505,44.3538017,3.8506899,5.3596501,14,870.9000244,19,0.824034,0.0529458,0.336077,25.1854992,2
86.5554962,1.17277,116.6699982,4.1152601,5.0950799,14.8000002,861.4000244,19,0.824034,0.1301,0.467793,31.4951,2
60.5555,1.0796,320.7349854,3.7058699,5.5044699,15.1999998,863.4000244,10,0.858369,0.131819,0.446532,22.1392002,2
71,1.1210999,328.3089905,3.92557,5.28477,15.1000004,858.2000122,19,0.845494,0.126204,0.501245,26.8768005,2
45.5555,1.07016,165.3710022,7.0416899,8.9710503,14.6000004,846.7999878,19,0.832618,0.102332,0.470415,20.8621006,2
65.4445038,1.1548001,180.7440033,7.4574099,8.5553303,16.1000004,827.2999878,19,0.892704,0.134999,0.527612,30.0084991,2
24.4445,1.0110199,254.9140015,7.8935199,11.7026997,15.6999998,831.5,10,0.862661,0.195556,0.641286,8.46807,2
54,1.06041,142.1959991,6.9645,9.0482302,15.8000002,828.7999878,3,0.854077,0.17503,0.692682,19.4326992,2
64.7778015,1.08749,231.8899994,3.7550199,5.4553199,15.8000002,840.5,0,0.88412,0.198076,0.604227,23.1394005,2
38.3334007,1.0353,70.382103,9.6855602,12.3185997,12.3000002,1112,7,0.785408,0.116572,0.162594,15.0059004,2
67,1.17258,273.3940125,8.9021702,9.8831596,14.8000002,1026.5,0,0.815451,0.0796891,0.147899,31.4801006,2
73,1.13414,131.2109985,7.38094,8.6317902,12.3999996,1058.800049,5,0.83691,0.0434552,0.177976,28.1483002,2
48,1.08987,292.7109985,7.1486602,8.8425102,10.1999998,1099.800049,15,0.729614,0.0227296,0.198864,23.4307995,2
113.7779999,1.31278,40.9407005,4.4116802,4.7670598,13.1000004,1007.400024,0,0.849785,0.0115084,0.199397,40.3821983,2
70,1.18251,291.0209961,7.5174899,8.46661,10.6000004,1050.699951,10,0.819743,0.0247296,0.28004,32.2574005,2
63.1110992,1.18194,101.4950027,7.5095301,8.4682903,10.6999998,1048.599976,10,0.862661,0.0248702,0.283653,32.2139015,2
99.6666031,1.27153,55.3740997,4.3635502,4.8467898,9.6000004,1065.800049,0,0.854077,0.0264501,0.305614,38.1444016,2
72,1.1733201,90.1166992,7.5181999,8.4945297,7.6999998,1115.5,0,0.824034,0.0356791,0.316798,31.5396004,2
68.6666031,1.17435,120.3649979,7.52139,8.4913397,8.1000004,1092.800049,0,0.854077,0.0694886,0.313503,31.6212006,2
115.6669998,1.23639,232.2630005,4.2864599,4.9238801,5.8000002,1144.599976,10,0.781116,0.0681339,0.306481,36.0203018,2
102.5559998,1.18685,129.6049957,5.94944,6.84442,7.5999999,1102.900024,10,0.828326,0.0640766,0.282625,32.5878983,2
57,1.06253,317.2569885,6.9823098,9.0304203,8.8000002,1057.5,10,0.896996,0.0886742,0.232063,19.7549992,2
106.7779999,1.2333,304.1300049,4.2792001,4.9311399,10.1999998,1027.900024,10,0.824034,0.0926154,0.236399,35.8227005,2
67.6666031,1.01912,104.7440033,7.0887899,10.3432999,9,1050,0,0.854077,0.088758,0.241914,11.1153002,2
94.1110992,1.14288,315.5490112,7.1044202,8.2880001,9.8000002,1032.300049,10,0.819743,0.0958059,0.239276,28.9573994,2
68.8889008,1.19428,83.5145035,7.58008,8.4326601,10.5,1019.700012,10,0.841202,0.108665,0.212069,33.1417007,2
40.4445,1.03614,24.7936001,7.5345702,10.1440001,7.0999999,1077.300049,0,0.712446,0.10008,0.164356,15.1765003,2
64.8889008,1.06817,236.6799927,7.0267901,8.98594,8.8000002,1049.5,0,0.824034,0.0966728,0.150532,20.5797005,2
32.4445,1.0321,113.0510025,6.6414099,9.3713198,8.5,1047.800049,5,0.849785,0.103222,0.139073,14.3266001,2
29.4445,1.02325,335.8330078,3.06214,6.13344,8.6000004,1042.5,3,0.742489,0.098742,0.132905,12.2384005,2
58.6665993,1.08858,181.3320007,9.35989,11.0473003,11.1999998,989.9000244,0,0.746781,0.0787768,0.20118,23.2733002,2
49.4445,1.07226,350.1419983,4.3488898,6.2477398,14.5,927.5999756,0,0.849785,0.129278,0.279054,21.1546001,2
19.5555,1.00315,77.2755966,6.9852099,12.0503998,15.1000004,909.9000244,7,0.111588,0.132973,0.283266,4.5426798,2
22.4445,1.01325,35.0279007,6.1944098,9.8183203,15,916.2999878,7,0.785408,0.133704,0.285587,9.2764597,2
53.1110992,1.0752701,130.8959961,3.6768701,5.5334702,15,909.5999756,4,0.832618,0.143391,0.289024,21.5652008,2
57.8889008,1.08992,239.8860016,3.76933,5.44101,15.5,899.4000244,4,0.828326,0.132879,0.275522,23.4372005,2
41.1110992,1.06411,142.5390015,6.9951301,9.0176001,15.1000004,892.0999756,10,0.776824,0.135309,0.285995,19.9897995,2
75,1.1094,324.5320129,4.9706302,6.4369302,14.8000002,896.7000122,19,0.793991,0.129464,0.285381,25.6592999,2
37.6666985,1.07131,182.1649933,6.99579,8.9625998,14.6999998,898.2999878,11,0.76824,0.0937973,0.247847,21.0237007,2
26.1110992,1.0073299,284.322998,7.7049198,11.9244003,14.5,904.5,19,0.798283,0.130051,0.308223,6.9144602,2
54,1.08664,77.4347,7.1511302,8.8615999,13.8000002,906.5999756,19,0.781116,0.0980257,0.240972,23.0344009,2
70.4445038,1.10803,54.8112984,3.86536,5.3449798,14.3999996,893.2999878,11,0.858369,0.107444,0.214739,25.5107002,2
56.3333015,1.08363,72.2161026,7.1327701,8.8799601,15.6000004,851.2999878,19,0.83691,0.101559,0.206579,22.6580009,2
53.2221985,1.0606,161.4369965,6.9661698,9.0465603,15.1999998,870.5,11,0.759657,0.10381,0.199873,19.4626999,2
45.1110992,1.08463,249.3829956,7.8208799,9.5669403,15.8000002,854.4000244,19,0.755365,0.0988739,0.212316,22.7840004,2
41.6666985,1.0501601,236.1239929,6.8690801,9.1436501,16,849.2000122,19,0.815451,0.107648,0.22384,17.7803993,2
68.1110992,1.1989599,305.4620056,7.59305,8.4196901,15.8999996,856.2999878,19,0.832618,0.108734,0.220157,33.4826012,2
32.5555992,1.06539,270,6.9916401,9.0073996,16.2000008,838.2999878,19,0.742489,0.101815,0.206898,20.1784,2
62.1110992,1.1075799,286.6270142,7.26437,8.7483702,15.8000002,849.7000122,10,0.811159,0.0941462,0.221674,25.4619007,2
52.7778015,1.05182,192.1710052,6.8857598,9.1269798,13.8999996,911.5999756,11,0.849785,0.0978817,0.237883,18.0601006,2
54.3333015,1.0802701,296.3299866,3.7102599,5.5000801,14.3000002,897.0999756,11,0.849785,0.0953066,0.236689,22.2271004,2
106,1.3227,228.1600037,7.8622098,8.1505203,14.6000004,881.7999878,10,0.854077,0.111029,0.234756,40.8844986,2
55.8889008,1.0461,158.7619934,6.82581,9.1869202,14,899.2000122,11,0.905579,0.127123,0.245096,17.0722008,2
55.3333015,1.10101,295.7309875,3.8301201,5.3802199,16.2000008,826.7999878,19,0.858369,0.141106,0.326881,24.7345009,2
53.7778015,1.04505,274.723999,9.2989998,11.6835003,16,836.0999756,10,0.88412,0.147994,0.37484,16.8847008,2
45.6666985,1.0374399,346.6560059,5.51579,8.0889997,15.8999996,842.9000244,10,0.871245,0.149922,0.369233,15.4406004,2
41.4445,1.07311,172.8070068,7.7561498,9.6428804,16.5,825.0999756,19,0.871245,0.147939,0.398715,21.2716999,2
29.2222004,1.02382,7.8533101,3.08904,6.1213002,15.6999998,843.7000122,10,0.88412,0.153075,0.461489,12.3832998,2
80.444397,1.11333,340.9169922,5.9700198,7.3992,16.3999996,825.4000244,10,0.854077,0.162903,0.3937,26.0767994,2
10.1111002,1.00325,164.7449951,6.0581102,11.2173004,16.7000008,815.4000244,10,0.643777,0.173566,0.39174,4.6104698,2
48,1.11159,114.9810028,7.2836099,8.7291203,16.2000008,825.5,19,0.811159,0.156304,0.467198,25.8924999,2
45.8889008,1.07838,175.7369995,8.7085199,10.5230999,14.3999996,1124.5,0,0.648069,0.190441,0.253777,21.9797993,2
38.3333015,1.05876,154.9080048,8.0489197,10.1610003,15.5,1013.5,15,0.828326,0.289417,0.146124,19.1788998,2
45.4445,1.0822001,115.7910004,7.1237798,8.8889599,15.1999998,1010.200012,5,0.798283,0.120543,0.204328,22.4754009,2
81.1110992,1.21295,100.4909973,9.9327698,10.6850996,15.1000004,1025.800049,11,0.88412,0.245345,0.180306,34.4687004,2
2.11111,1.00008,36.8698997,1.83258,10.5965996,17.2000008,916.5,2,0.695279,0.100027,0.25832,0.71616,2
20.2222004,1.01504,57.9073982,6.2582698,9.7544699,17,917.5,4,0.785408,0.115427,0.21534,9.8764696,2
5.6666598,1.00281,131.9869995,5.3073001,10.5965996,17.2000008,910.2000122,7,0.763949,0.158988,0.0255163,4.2891502,2
4.6666698,1.00102,93.1798019,4.9068198,11.1058998,17.2999992,913.5,12,0.532189,0.128895,0.0449758,2.5805399,2
1.33333,1.00023,219.8059998,4.0703402,11.8458004,17.3999996,915.0999756,2,0.476395,0.148713,0.0836529,1.232,2
3.3333299,1.00001,251.5650024,-0.928149,10.1385002,17.2999992,914.2000122,7,0.648069,0.14641,0.0079819,0.22648,2
4.2222199,1.00035,177.2740021,4.3674102,11.6452999,17.3999996,921.4000244,12,0.553648,0.0847596,0.0043124,1.50537,2
49.6666985,1.07207,8.1825199,5.6002898,7.5018702,16.5,1034,0,0.772532,0.190176,0.166364,21.1282005,2
72.3332977,1.20355,99.1283035,9.2149296,10.0166998,16,1034.400024,7,0.785408,0.179183,0.135468,33.8115005,2
48.1110992,1.08331,75.046402,8.7402,10.4913998,14.8999996,1060.599976,7,0.772532,0.14825,0.134321,22.6170006,2
63.2221985,1.14009,194.5440063,9.1958199,10.4004002,15,1041.5,5,0.832618,0.128378,0.164694,28.7026997,2
101,1.30362,218.4459991,7.82762,8.1851196,14.5,1059.099976,5,0.824034,0.129124,0.171073,39.9062996,2
77.1110992,1.15345,125.7979965,4.0515299,5.1588202,15.1000004,1034.199951,7,0.708154,0.111393,0.168991,29.8924999,2
27.1110992,1.02797,153.1660004,6.5714898,9.4412498,16.2000008,1047.599976,7,0.742489,0.200387,0.20162,13.3950996,2
19,1.01008,69.9738998,6.43995,10.3388004,17.2999992,1002.799988,8,0.476395,0.183316,0.187091,8.1020403,2
60.7778015,1.12071,317.2030029,3.9238601,5.2864799,17.1000004,996.2000122,5,0.321888,0.184498,0.186354,26.8374004,2
60.7778015,1.1281101,110.6039963,4.64852,5.9481201,16.2000008,1017.299988,15,0.630901,0.175525,0.183213,27.5713005,2
162.4440002,1.5641,52.1772003,5.4828601,5.11378,14,1126.199951,15,0.815451,0.168323,0.189636,50.257,2
86.5554962,1.2058001,109.8470001,4.2103,5.0000401,13.3000002,1131.800049,10,0.83691,0.173315,0.173329,33.9709015,2
35.8889008,1.02476,83.5892029,7.6084199,10.6014996,16.5,1034.199951,7,0.772532,0.170716,0.168053,12.6204004,2
53,1.15737,277.6430054,7.4662499,8.5464897,14.5,1080.800049,15,0.759657,0.17026,0.171266,30.2283993,2
50.5555,1.11087,274.1489868,8.37883,9.83113,14.5,1091.800049,15,0.828326,0.183321,0.164675,25.8162003,2
66.1110992,1.11114,81.2425995,9.2274303,10.6771002,15.3000002,1049.800049,5,0.7897,0.177796,0.160594,25.8453999,2
67.7778015,1.0625499,249.4210052,6.98241,9.0303297,12.3000002,1158.699951,0,0.733906,0.166081,0.168885,19.7567997,2
31,1.01097,126.0979996,6.0992899,9.9134502,13.6000004,1104.800049,3,0.798283,0.171831,0.171381,8.4474497,2
66,1.16952,189.1320038,8.6048298,9.6051302,13.3000002,1101.400024,11,0.7897,0.173864,0.196098,31.2341995,2
75,1.23516,279.5270081,9.0710802,9.7142496,16.7999992,981.5999756,15,0.772532,0.156217,0.16661,35.9421005,2
56.8889008,1.08871,116.5650024,7.1634302,8.8493099,12.5,1127.400024,5,0.630901,0.167823,0.186909,23.2891006,2
63.8889008,1.1126601,70.5437012,3.88744,5.3228998,16.2000008,1030.300049,5,0.7897,0.184232,0.122473,26.0058002,2
39.1110992,1.04434,280.2839966,3.40481,5.8055301,15.3000002,1010.900024,15,0.703863,0.137566,0.209464,16.7563,2
70,1.12216,277.3340149,8.0245304,9.3745003,14.1999998,1065.099976,15,0.845494,0.121071,0.251656,26.9836006,2
